time_step,road_segment_id,local_car_density,average_speed_kmph,brake_events,phantom_jam_flag
994,31,4,106.15,4,0
995,24,43,90.53,4,0
996,9,36,91.61,0,0
997,3,14,119.62,0,0
998,31,18,98.28,2,0
999,40,8,101.21,0,0
1000,37,32,114.65,0,0
1001,36,27,26.62,0,0
1002,24,42,64.75,3,0
1003,31,37,73.86,3,0
1004,6,23,46.22,1,0
1005,2,7,102.33,3,0
1006,20,12,93.87,4,0
1007,28,25,89.3,1,0
1008,11,3,119.69,0,0
1009,4,26,38.53,4,0
1010,15,4,90.9,1,0
1011,6,42,70.65,1,0
1012,49,36,44.43,4,0
1013,30,15,27.66,1,0
1014,38,32,108.55,4,0
1015,2,29,75.5,1,0
1016,15,10,100.74,1,0
1017,11,21,69.99,1,0
1018,8,16,34.2,4,0
1019,26,47,47.13,1,0
1020,45,19,51.97,3,0
1021,44,29,117.02,3,0
1022,5,18,10.62,3,0
1023,6,44,118.42,3,0
1024,26,16,117.85,3,0
1025,4,1,119.58,0,0
1026,19,48,62.42,1,0
1027,20,2,116.02,2,0
1028,33,15,53.52,0,0
1029,20,39,12.89,4,1
1030,49,28,34.68,0,0
1031,12,1,113.98,2,0
1032,47,5,11.51,0,0
1033,1,42,70.06,1,0
1034,26,22,18.32,3,0
1035,14,36,41.5,1,0
1036,38,46,19.69,0,0
1037,37,13,104.55,2,0
1038,11,1,75.02,4,0
1039,36,16,109.23,1,0
1040,13,41,85.72,2,0
1041,43,22,116.81,4,0
1042,3,32,66.09,3,0
1043,33,16,80.26,1,0
1044,6,15,73.39,1,0
1045,10,46,63.27,3,0
1046,5,42,103.06,3,0
1047,23,12,80.9,0,0
1048,10,1,98.14,4,0
1049,44,17,96.5,2,0
1050,2,41,31.01,3,1
1051,13,28,81.52,0,0
1052,40,7,31.96,4,0
1053,2,9,74.17,4,0
1054,20,22,84.52,1,0
1055,1,26,119.7,0,0
1056,37,12,13.36,0,0
1057,9,7,20.04,1,0
1058,17,46,18.47,2,1
1059,9,47,53.82,3,0
1060,11,15,100.37,1,0
1061,15,38,102.85,3,0
1062,24,21,91.07,0,0
1063,38,14,108.66,1,0
1064,35,2,45.51,2,0
1065,30,8,19.7,3,0
1066,31,45,16.4,3,1
1067,49,6,103.73,3,0
1068,5,37,90.35,0,0
1069,44,37,86.85,3,0
1070,14,33,47.36,4,0
1071,11,41,51.79,3,0
1072,9,6,115.39,0,0
1073,34,26,17.02,1,0
1074,12,39,95.11,3,0
1075,35,41,44.06,3,0
1076,35,37,14.3,1,1
1077,1,14,91.68,4,0
1078,40,37,46.4,0,0
1079,22,8,89.44,1,0
1080,29,39,87.84,0,0
1081,8,13,68.83,1,0
1082,11,13,95.51,2,0
1083,41,40,73.91,4,0
1084,37,43,41.53,2,0
1085,14,28,90.75,1,0
1086,30,18,74.81,1,0
1087,35,19,11.4,0,0
1088,21,38,109.18,1,0
1089,37,32,70.02,0,0
1090,5,22,105.55,0,0
1091,19,2,107.1,1,0
1092,14,13,58.95,0,0
1093,26,23,65.84,4,0
1094,4,25,55.73,2,0
1095,25,28,59.44,1,0
1096,45,11,108.47,0,0
1097,42,33,96.7,0,0
1098,25,24,23.92,0,0
1099,18,2,77.13,0,0
1100,40,30,119.55,4,0
1101,8,17,75.51,1,0
1102,39,40,96.45,1,0
1103,40,34,94.6,4,0
1104,14,38,48.53,4,0
1105,32,22,50.9,4,0
1106,38,5,89.65,1,0
1107,33,48,65.0,3,0
1108,23,40,72.76,2,0
1109,15,16,88.42,4,0
1110,33,13,95.53,4,0
1111,25,26,39.87,1,0
1112,17,31,26.15,1,1
1113,33,39,42.1,2,0
1114,47,48,65.83,0,0
1115,2,23,47.64,1,0
1116,14,48,72.52,2,0
1117,40,12,15.88,1,0
1118,40,14,66.07,1,0
1119,39,18,50.48,1,0
1120,6,27,68.81,3,0
1121,6,28,56.48,3,0
1122,3,18,41.26,4,0
1123,7,16,109.45,3,0
1124,8,16,30.32,2,0
1125,42,13,84.95,1,0
1126,15,29,111.71,3,0
1127,47,9,69.25,1,0
1128,29,26,106.4,0,0
1129,33,28,23.73,4,0
1130,30,41,64.32,3,0
1131,39,13,60.27,1,0
1132,27,36,10.89,0,0
1133,36,9,58.76,4,0
1134,29,47,50.59,4,0
1135,38,14,83.68,0,0
1136,33,12,113.22,3,0
1137,37,32,19.44,3,1
1138,27,38,46.02,1,0
1139,33,3,58.85,2,0
1140,4,16,60.07,1,0
1141,22,20,95.23,1,0
1142,2,32,58.77,1,0
1143,10,23,12.99,0,0
1144,5,17,88.11,4,0
1145,10,16,107.33,4,0
1146,33,38,66.53,2,0
1147,38,8,73.92,3,0
1148,13,19,27.92,1,0
1149,31,30,34.27,0,0
1150,47,34,35.87,0,0
1151,36,14,57.38,1,0
1152,45,22,112.1,0,0
1153,24,44,67.4,0,0
1154,15,17,31.13,1,0
1155,29,15,39.27,2,0
1156,8,48,52.24,0,0
1157,5,32,78.56,4,0
1158,29,13,58.4,4,0
1159,47,21,53.17,4,0
1160,4,49,72.12,1,0
1161,12,40,36.6,4,1
1162,45,33,18.68,3,1
1163,2,27,12.69,0,0
1164,27,35,37.64,2,1
1165,31,16,20.08,4,0
1166,36,28,47.0,1,0
1167,36,34,95.02,2,0
1168,26,47,88.79,1,0
1169,43,1,77.2,2,0
1170,27,41,103.78,2,0
1171,5,48,41.03,0,0
1172,20,31,107.36,2,0
1173,11,36,53.92,3,0
1174,10,44,54.1,3,0
1175,40,33,54.59,3,0
1176,38,33,20.79,1,1
1177,6,39,117.3,0,0
1178,8,18,25.24,1,0
1179,23,23,47.5,4,0
1180,47,23,45.12,3,0
1181,26,15,18.21,0,0
1182,46,26,26.75,3,0
1183,43,30,14.93,0,0
1184,12,25,42.16,1,0
1185,26,45,105.33,1,0
1186,13,16,47.34,3,0
1187,40,39,23.61,2,1
1188,18,48,81.03,0,0
1189,25,45,119.63,4,0
1190,33,14,35.56,2,0
1191,47,17,40.75,1,0
1192,40,12,116.9,0,0
1193,43,29,29.67,2,0
1194,12,32,66.23,4,0
1195,44,24,36.36,2,0
1196,36,13,112.56,4,0
1197,48,20,117.97,1,0
1198,4,15,99.62,0,0
1199,5,4,44.63,1,0
1200,37,34,54.38,0,0
1201,8,28,36.65,2,0
1202,42,2,107.98,1,0
1203,49,47,110.6,0,0
1204,28,30,56.08,4,0
1205,31,26,82.22,0,0
1206,9,47,28.21,1,1
1207,29,26,57.84,1,0
1208,14,20,79.46,2,0
1209,40,42,52.39,4,0
1210,41,28,49.34,0,0
1211,22,20,10.11,1,0
1212,11,11,98.47,0,0
1213,23,10,107.83,3,0
1214,1,23,116.64,4,0
1215,46,37,89.12,4,0
1216,37,41,70.37,3,0
1217,21,19,39.62,4,0
1218,26,45,119.92,3,0
1219,46,18,74.87,0,0
1220,36,49,84.93,3,0
1221,23,27,85.06,2,0
1222,1,6,102.98,3,0
1223,40,10,11.06,0,0
1224,15,2,34.23,4,0
1225,21,24,83.21,2,0
1226,47,38,108.47,3,0
1227,9,28,85.39,0,0
1228,9,28,55.48,2,0
1229,10,45,49.77,2,0
1230,26,39,91.17,2,0
1231,41,2,91.54,3,0
1232,35,46,76.78,0,0
1233,25,5,42.06,0,0
1234,26,11,111.77,0,0
1235,11,10,70.71,1,0
1236,38,43,96.95,4,0
1237,2,2,33.57,0,0
1238,7,15,47.84,1,0
1239,18,39,106.2,1,0
1240,27,41,15.51,2,1
1241,34,37,66.35,4,0
1242,27,7,62.99,2,0
1243,17,20,92.64,4,0
1244,43,34,41.01,2,0
1245,44,35,34.1,3,1
1246,24,34,111.87,4,0
1247,25,22,72.89,1,0
1248,7,31,21.52,1,1
1249,6,23,31.23,4,0
1250,24,19,119.87,2,0
1251,33,4,31.52,3,0
1252,49,24,77.15,3,0
1253,29,20,56.21,0,0
1254,43,39,107.42,4,0
1255,22,28,93.07,3,0
1256,26,39,75.66,2,0
1257,28,17,11.18,2,0
1258,21,19,106.78,1,0
1259,49,48,58.91,3,0
1260,7,35,112.47,3,0
1261,17,32,64.51,2,0
1262,20,47,86.36,1,0
1263,41,46,17.62,3,1
1264,49,47,91.97,2,0
1265,20,46,47.18,1,0
1266,22,39,48.65,1,0
1267,28,35,23.05,2,1
1268,40,30,26.15,1,0
1269,49,17,30.43,1,0
1270,7,42,46.1,0,0
1271,1,47,108.12,1,0
1272,32,29,50.51,3,0
1273,13,6,89.68,1,0
1274,30,17,19.1,3,0
1275,23,17,75.02,2,0
1276,19,14,63.01,1,0
1277,32,24,117.58,2,0
1278,30,37,103.08,4,0
1279,29,40,60.03,1,0
1280,49,39,95.27,2,0
1281,45,32,31.23,4,1
1282,29,36,71.86,3,0
1283,30,37,18.21,3,1
1284,16,48,48.29,3,0
1285,40,14,34.84,3,0
1286,19,27,89.08,3,0
1287,18,19,63.91,0,0
1288,1,31,92.62,2,0
1289,14,46,66.68,4,0
1290,47,9,19.51,4,0
1291,2,38,90.89,1,0
1292,28,17,101.66,2,0
1293,49,19,109.39,0,0
1294,30,44,72.92,0,0
1295,38,4,92.89,2,0
1296,4,48,92.72,3,0
1297,1,11,27.13,3,0
1298,8,22,28.06,2,0
1299,29,4,17.8,4,0
1300,39,17,45.19,3,0
1301,3,8,62.09,1,0
1302,32,46,119.77,0,0
1303,10,34,57.41,3,0
1304,10,11,89.89,4,0
1305,19,31,86.27,3,0
1306,46,11,32.49,3,0
1307,34,38,16.44,0,0
1308,33,21,70.06,1,0
1309,23,46,87.03,1,0
1310,28,30,119.81,4,0
1311,32,10,49.45,2,0
1312,7,26,108.6,2,0
1313,29,27,52.01,2,0
1314,8,8,85.84,4,0
1315,1,39,75.81,3,0
1316,3,8,15.83,1,0
1317,24,8,18.62,1,0
1318,23,34,12.28,3,1
1319,8,16,50.79,1,0
1320,47,41,92.04,1,0
1321,37,13,29.0,2,0
1322,3,23,76.64,2,0
1323,33,12,41.77,0,0
1324,28,27,97.67,0,0
1325,47,22,97.82,1,0
1326,8,32,95.3,2,0
1327,34,49,67.73,0,0
1328,35,27,41.3,0,0
1329,32,2,99.04,2,0
1330,24,45,30.47,0,0
1331,14,33,41.87,3,0
1332,32,26,30.23,3,0
1333,46,28,84.16,2,0
1334,43,19,85.49,2,0
1335,16,43,81.78,0,0
1336,4,5,55.72,1,0
1337,37,33,21.02,4,1
1338,21,20,110.23,3,0
1339,14,30,65.85,3,0
1340,31,45,54.77,2,0
1341,48,8,74.77,1,0
1342,18,38,31.21,2,1
1343,7,17,24.58,0,0
1344,10,44,54.61,1,0
1345,7,1,34.99,0,0
1346,33,3,36.87,3,0
1347,23,46,108.18,2,0
1348,21,26,68.38,2,0
1349,19,31,63.18,4,0
1350,48,8,85.84,1,0
1351,19,43,114.67,3,0
1352,36,46,22.34,4,1
1353,29,8,101.69,4,0
1354,18,35,74.24,2,0
1355,2,39,26.08,1,1
1356,1,28,42.69,2,0
1357,47,4,63.06,1,0
1358,5,16,86.03,4,0
1359,20,13,36.69,0,0
1360,11,20,68.84,3,0
1361,42,5,85.31,4,0
1362,2,37,59.36,2,0
1363,3,20,104.93,3,0
1364,23,24,105.64,4,0
1365,12,36,61.78,1,0
1366,20,34,117.02,2,0
1367,5,45,18.31,4,1
1368,37,48,10.37,1,1
1369,38,34,51.87,1,0
1370,30,19,76.12,1,0
1371,9,17,79.21,3,0
1372,34,5,62.41,2,0
1373,44,25,23.74,1,0
1374,35,18,28.75,4,0
1375,22,8,103.74,1,0
1376,44,27,105.47,2,0
1377,24,15,84.13,3,0
1378,17,45,83.06,1,0
1379,10,13,75.75,4,0
1380,30,16,32.32,2,0
1381,46,22,57.11,1,0
1382,23,20,86.55,3,0
1383,32,13,69.1,0,0
1384,17,20,12.04,4,0
1385,17,2,114.89,1,0
1386,14,35,102.93,1,0
1387,9,47,38.66,0,0
1388,40,19,77.81,2,0
1389,2,45,111.56,0,0
1390,45,37,20.56,2,1
1391,25,6,65.33,1,0
1392,39,14,60.19,0,0
1393,9,4,55.12,1,0
1394,22,22,101.91,0,0
1395,43,39,51.87,1,0
1396,46,36,17.0,1,1
1397,4,34,17.24,1,1
1398,26,27,14.7,3,0
1399,29,7,55.01,0,0
1400,45,3,89.02,3,0
1401,34,47,32.41,1,1
1402,23,33,81.11,4,0
1403,37,2,85.58,2,0
1404,11,42,38.07,0,0
1405,6,16,76.06,0,0
1406,18,25,85.34,2,0
1407,21,15,61.33,3,0
1408,42,24,47.04,2,0
1409,36,15,78.11,4,0
1410,41,31,117.56,1,0
1411,38,14,56.95,2,0
1412,34,14,53.09,2,0
1413,17,6,61.07,1,0
1414,37,14,18.38,0,0
1415,25,17,70.85,4,0
1416,38,18,46.16,2,0
1417,12,20,23.36,2,0
1418,23,17,61.29,0,0
1419,42,16,10.37,4,0
1420,22,40,54.2,1,0
1421,21,39,21.63,1,1
1422,27,32,12.67,3,1
1423,31,44,100.69,4,0
1424,6,9,110.79,4,0
1425,27,27,32.84,2,0
1426,40,46,69.32,3,0
1427,34,33,40.58,1,0
1428,12,10,64.29,4,0
1429,45,17,58.03,4,0
1430,7,49,39.6,0,0
1431,10,49,87.04,1,0
1432,45,36,23.91,0,0
1433,17,17,15.84,3,0
1434,26,18,94.44,4,0
1435,21,23,83.25,3,0
1436,28,34,64.84,0,0
1437,46,8,61.46,1,0
1438,2,13,64.72,4,0
1439,43,23,58.07,1,0
1440,1,20,53.22,3,0
1441,36,22,64.97,2,0
1442,26,47,68.14,1,0
1443,29,23,86.11,1,0
1444,21,41,88.23,1,0
1445,11,35,51.54,4,0
1446,40,3,55.49,3,0
1447,11,34,51.11,3,0
1448,36,33,69.02,4,0
1449,49,46,59.87,1,0
1450,39,17,107.86,1,0
1451,40,45,86.6,2,0
1452,35,19,108.85,1,0
1453,34,30,88.01,0,0
1454,47,23,116.81,1,0
1455,24,15,79.93,2,0
1456,22,14,115.99,0,0
1457,5,2,27.4,2,0
1458,33,39,15.77,2,1
1459,36,49,73.7,3,0
1460,47,18,118.18,4,0
1461,20,6,55.94,2,0
1462,19,32,33.32,1,1
1463,35,21,67.37,3,0
1464,43,40,81.37,0,0
1465,17,28,44.67,4,0
1466,45,27,88.62,3,0
1467,43,2,117.26,2,0
1468,34,33,108.67,3,0
1469,9,16,42.07,1,0
1470,26,39,45.94,1,0
1471,2,22,50.87,1,0
1472,9,43,53.4,4,0
1473,9,47,21.04,3,1
1474,40,13,93.82,3,0
1475,17,2,50.19,2,0
1476,1,14,106.78,0,0
1477,25,38,111.96,1,0
1478,43,41,12.69,0,0
1479,40,28,118.74,0,0
1480,42,7,88.1,1,0
1481,25,18,67.24,1,0
1482,39,41,52.85,2,0
1483,35,36,67.04,4,0
1484,3,41,45.71,1,0
1485,37,36,78.5,0,0
1486,44,44,20.23,2,1
1487,44,4,78.32,3,0
1488,30,30,40.29,2,0
1489,38,24,11.94,1,0
1490,34,20,70.8,1,0
1491,12,46,73.63,4,0
1492,19,31,56.92,2,0
1493,37,24,17.95,1,0
1494,44,7,108.27,0,0
1495,49,26,77.26,0,0
1496,17,13,22.73,2,0
1497,10,8,66.2,4,0
1498,49,5,64.7,2,0
1499,47,44,16.64,4,1
1500,12,13,76.75,0,0
1501,16,29,98.92,1,0
1502,24,20,92.39,3,0
1503,19,14,32.33,1,0
1504,8,32,104.85,0,0
1505,31,27,47.68,0,0
1506,21,25,114.12,1,0
1507,17,4,17.89,1,0
1508,23,21,63.48,0,0
1509,37,18,75.68,1,0
1510,16,39,37.24,3,1
1511,6,15,94.85,3,0
1512,8,38,78.96,2,0
1513,25,48,11.99,3,1
1514,18,24,76.92,0,0
1515,25,8,64.06,0,0
1516,12,28,31.56,2,0
1517,15,21,119.53,4,0
1518,26,16,108.69,2,0
1519,41,16,42.18,4,0
1520,45,35,69.52,4,0
1521,26,17,44.82,1,0
1522,47,9,95.3,3,0
1523,32,35,112.34,4,0
1524,10,29,49.47,1,0
1525,16,39,98.61,2,0
1526,7,18,64.82,2,0
1527,17,12,53.62,4,0
1528,23,19,113.23,1,0
1529,26,48,66.14,0,0
1530,21,22,61.42,3,0
1531,22,49,83.97,4,0
1532,7,15,38.74,0,0
1533,14,1,45.73,3,0
1534,15,2,112.53,0,0
1535,7,8,84.64,1,0
1536,9,22,100.93,4,0
1537,48,25,39.82,0,0
1538,8,2,69.82,0,0
1539,23,9,116.85,0,0
1540,29,9,45.06,4,0
1541,18,13,27.65,1,0
1542,31,6,66.2,1,0
1543,30,30,52.66,0,0
1544,39,15,27.55,1,0
1545,35,15,107.74,3,0
1546,18,7,118.98,1,0
1547,42,11,72.54,0,0
1548,39,40,95.21,3,0
1549,17,38,104.49,4,0
1550,14,40,87.11,2,0
1551,31,2,14.86,1,0
1552,24,48,27.34,3,1
1553,35,39,17.81,2,1
1554,44,10,11.09,4,0
1555,45,44,43.66,2,0
1556,34,17,53.16,4,0
1557,3,7,36.51,0,0
1558,37,40,17.11,0,0
1559,43,39,68.28,4,0
1560,40,4,40.07,2,0
1561,26,35,97.56,1,0
1562,23,47,10.89,2,1
1563,44,36,102.68,2,0
1564,39,31,115.02,1,0
1565,15,25,88.77,2,0
1566,49,41,90.7,2,0
1567,4,13,112.69,3,0
1568,29,18,33.0,4,0
1569,22,21,119.4,0,0
1570,25,48,95.08,4,0
1571,13,1,89.92,2,0
1572,18,36,49.72,1,0
1573,33,8,70.04,1,0
1574,16,48,81.93,0,0
1575,45,21,78.24,0,0
1576,42,43,87.55,0,0
1577,44,21,19.06,1,0
1578,2,27,49.12,2,0
1579,35,19,57.74,0,0
1580,42,23,38.67,0,0
1581,34,43,28.99,1,1
1582,30,35,25.28,2,1
1583,13,40,50.3,0,0
1584,13,42,64.28,2,0
1585,18,48,16.93,3,1
1586,32,5,114.11,0,0
1587,32,41,94.18,0,0
1588,35,8,90.39,1,0
1589,39,11,29.01,3,0
1590,46,16,76.42,3,0
1591,29,39,68.27,3,0
1592,49,47,118.07,4,0
1593,29,24,92.24,1,0
1594,44,21,73.33,1,0
1595,16,23,103.59,0,0
1596,44,49,27.06,1,1
1597,47,38,11.67,0,0
1598,10,47,85.93,0,0
1599,30,8,20.81,4,0
1600,25,7,22.7,1,0
1601,39,2,91.91,1,0
1602,20,30,39.76,4,0
1603,5,13,79.15,4,0
1604,1,23,110.91,1,0
1605,30,29,44.81,1,0
1606,49,38,33.89,0,0
1607,3,37,21.72,2,1
1608,45,20,24.35,0,0
1609,14,33,16.84,3,1
1610,30,29,19.64,3,0
1611,4,15,57.52,2,0
1612,18,23,45.3,4,0
1613,37,42,87.72,3,0
1614,25,3,105.73,4,0
1615,48,37,96.33,4,0
1616,1,29,68.37,0,0
1617,46,45,21.27,4,1
1618,15,8,88.07,2,0
1619,9,22,49.91,0,0
1620,15,29,19.42,2,0
1621,49,2,102.67,4,0
1622,24,41,47.2,3,0
1623,4,49,34.01,4,1
1624,12,45,105.86,2,0
1625,37,1,109.23,1,0
1626,37,44,47.29,1,0
1627,43,20,49.03,3,0
1628,6,21,73.76,2,0
1629,39,37,90.68,3,0
1630,46,8,16.95,0,0
1631,24,27,75.27,4,0
1632,11,47,114.81,0,0
1633,13,35,38.83,1,1
1634,34,6,109.97,4,0
1635,25,45,114.52,0,0
1636,7,44,39.61,1,1
1637,4,19,92.96,0,0
1638,8,18,36.27,4,0
1639,20,1,91.14,0,0
1640,29,25,97.72,4,0
1641,45,27,37.19,0,0
1642,46,7,88.75,3,0
1643,10,44,99.33,0,0
1644,43,42,49.44,0,0
1645,34,29,28.45,3,0
1646,26,31,20.12,1,1
1647,41,44,73.29,4,0
1648,49,43,117.59,2,0
1649,3,36,100.52,1,0
1650,6,19,57.94,4,0
1651,5,6,69.03,0,0
1652,5,25,40.75,1,0
1653,47,31,27.94,0,0
1654,23,9,63.03,1,0
1655,49,20,60.99,1,0
1656,9,10,67.41,2,0
1657,35,37,114.81,3,0
1658,20,27,76.43,1,0
1659,49,13,76.63,0,0
1660,42,41,24.08,2,1
1661,35,2,119.61,1,0
1662,18,21,95.01,3,0
1663,17,33,106.49,0,0
1664,24,24,55.57,2,0
1665,3,44,65.23,4,0
1666,32,42,67.43,3,0
1667,35,34,31.35,4,1
1668,38,9,85.84,4,0
1669,13,2,109.33,2,0
1670,47,30,28.01,2,0
1671,25,22,19.5,2,0
1672,9,46,91.2,4,0
1673,4,11,40.05,0,0
1674,14,43,78.62,2,0
1675,37,17,86.53,3,0
1676,34,36,45.41,2,0
1677,11,13,99.67,2,0
1678,41,7,70.5,2,0
1679,3,16,105.59,4,0
1680,28,33,93.96,0,0
1681,29,45,105.54,2,0
1682,9,1,12.22,4,0
1683,3,11,36.79,3,0
1684,25,6,19.9,0,0
1685,34,20,58.63,4,0
1686,12,35,107.9,1,0
1687,42,44,61.43,3,0
1688,9,37,103.47,3,0
1689,15,41,45.99,1,0
1690,40,26,47.35,4,0
1691,25,12,108.51,4,0
1692,5,30,56.84,3,0
1693,11,28,96.87,4,0
1694,34,27,36.03,1,0
1695,24,42,114.37,4,0
1696,15,19,73.2,3,0
1697,38,5,93.53,4,0
1698,8,5,19.85,0,0
1699,5,41,64.19,1,0
1700,48,27,109.11,1,0
1701,26,28,106.47,2,0
1702,18,26,15.15,4,0
1703,6,27,43.41,1,0
1704,37,49,58.77,4,0
1705,48,42,28.95,0,0
1706,13,21,90.3,3,0
1707,28,1,30.3,3,0
1708,5,28,48.13,2,0
1709,13,48,82.96,2,0
1710,17,15,63.03,1,0
1711,40,17,91.24,1,0
1712,45,26,115.73,1,0
1713,32,20,22.82,0,0
1714,29,25,88.05,2,0
1715,3,13,35.34,2,0
1716,40,33,55.59,3,0
1717,34,25,13.61,2,0
1718,40,8,24.95,2,0
1719,27,5,45.18,0,0
1720,13,6,47.62,1,0
1721,45,23,108.95,0,0
1722,33,30,91.6,4,0
1723,6,14,116.94,3,0
1724,24,23,75.9,3,0
1725,19,11,36.59,3,0
1726,16,31,46.04,1,0
1727,40,6,45.18,1,0
1728,28,11,45.91,1,0
1729,33,13,84.03,3,0
1730,48,12,68.39,3,0
1731,41,2,52.4,3,0
1732,13,35,26.4,4,1
1733,43,36,12.44,4,1
1734,45,17,34.07,3,0
1735,25,28,21.82,1,0
1736,42,28,96.4,1,0
1737,36,22,22.37,4,0
1738,27,38,89.67,4,0
1739,38,7,52.42,3,0
1740,7,15,18.07,3,0
1741,5,32,99.4,1,0
1742,43,11,73.76,2,0
1743,45,24,35.93,1,0
1744,31,3,108.41,1,0
1745,23,30,14.98,3,0
1746,42,6,32.2,2,0
1747,10,2,92.73,2,0
1748,32,14,88.03,3,0
1749,43,41,41.82,0,0
1750,30,18,16.82,3,0
1751,39,44,104.39,4,0
1752,31,31,44.51,2,0
1753,18,13,31.53,3,0
1754,36,26,66.77,1,0
1755,2,44,110.12,1,0
1756,14,12,14.79,1,0
1757,13,18,94.24,3,0
1758,29,9,72.97,0,0
1759,12,49,56.8,4,0
1760,39,21,91.85,1,0
1761,2,48,116.24,3,0
1762,32,49,35.21,0,0
1763,13,40,25.8,2,1
1764,46,43,110.42,2,0
1765,27,24,83.58,4,0
1766,49,34,58.18,3,0
1767,41,8,73.06,3,0
1768,17,44,92.02,1,0
1769,40,33,95.03,0,0
1770,31,23,111.19,4,0
1771,34,13,56.95,0,0
1772,24,49,42.28,4,0
1773,45,14,80.36,3,0
1774,35,14,55.73,3,0
1775,48,16,75.41,4,0
1776,6,49,56.2,0,0
1777,19,38,26.83,2,1
1778,30,39,61.64,2,0
1779,7,26,86.0,1,0
1780,10,26,97.92,1,0
1781,41,1,64.27,0,0
1782,32,32,28.18,3,1
1783,34,15,55.62,0,0
1784,28,21,96.49,4,0
1785,15,18,55.41,2,0
1786,30,30,86.62,1,0
1787,37,13,65.79,0,0
1788,29,24,36.53,0,0
1789,22,30,97.58,4,0
1790,4,2,19.26,3,0
1791,20,19,67.74,3,0
1792,32,47,32.98,2,1
1793,36,44,17.38,1,1
1794,4,47,65.32,3,0
1795,27,25,64.95,3,0
1796,17,14,87.76,3,0
1797,12,6,91.92,0,0
1798,22,12,90.06,3,0
1799,17,20,55.05,4,0
1800,10,23,79.49,2,0
1801,1,30,73.46,3,0
1802,22,30,56.37,1,0
1803,26,38,75.69,0,0
1804,18,30,114.2,4,0
1805,14,41,31.22,2,1
1806,47,30,109.63,0,0
1807,29,36,15.88,4,1
1808,12,49,43.92,0,0
1809,36,34,41.7,2,0
1810,35,16,78.9,2,0
1811,12,24,24.43,3,0
1812,7,14,107.06,1,0
1813,29,26,101.14,3,0
1814,11,8,81.73,0,0
1815,33,14,60.43,3,0
1816,6,31,112.63,2,0
1817,47,2,101.38,2,0
1818,15,48,64.92,2,0
1819,32,4,87.21,3,0
1820,11,1,72.36,4,0
1821,23,20,74.67,3,0
1822,26,14,46.41,3,0
1823,34,40,60.83,3,0
1824,46,25,18.59,3,0
1825,34,25,49.31,2,0
1826,29,3,86.54,1,0
1827,4,5,114.85,3,0
1828,17,38,115.94,3,0
1829,35,26,71.13,1,0
1830,13,40,76.73,3,0
1831,41,38,30.43,1,1
1832,39,38,86.48,2,0
1833,15,4,17.77,4,0
1834,29,7,41.32,3,0
1835,29,30,83.52,4,0
1836,11,30,44.13,3,0
1837,32,19,15.48,0,0
1838,2,39,101.51,0,0
1839,47,35,44.14,2,0
1840,14,40,16.94,4,1
1841,20,33,18.23,4,1
1842,22,33,37.69,1,1
1843,11,14,29.58,1,0
1844,27,38,95.17,3,0
1845,3,10,45.39,1,0
1846,17,28,98.52,1,0
1847,44,14,29.12,4,0
1848,28,36,64.22,0,0
1849,29,38,85.68,4,0
1850,21,16,81.72,1,0
1851,47,21,76.12,3,0
1852,16,28,111.73,0,0
1853,37,33,35.14,1,1
1854,20,6,64.31,1,0
1855,6,41,107.24,3,0
1856,19,15,18.57,3,0
1857,5,44,16.15,1,1
1858,3,3,35.66,1,0
1859,1,43,79.63,4,0
1860,38,47,38.59,2,1
1861,15,35,30.93,3,1
1862,34,14,60.47,3,0
1863,35,2,77.5,4,0
1864,49,29,37.34,0,0
1865,25,4,43.08,0,0
1866,24,26,77.49,0,0
1867,12,12,114.03,3,0
1868,18,2,84.22,2,0
1869,15,17,96.12,2,0
1870,44,35,50.35,4,0
1871,16,10,39.95,0,0
1872,27,48,59.97,0,0
1873,8,22,98.78,1,0
1874,46,41,60.19,4,0
1875,25,43,103.14,4,0
1876,17,21,118.76,3,0
1877,29,15,17.92,3,0
1878,8,35,15.0,4,1
1879,15,48,26.45,2,1
1880,27,21,52.28,4,0
1881,46,21,24.41,2,0
1882,7,21,105.77,3,0
1883,3,44,12.55,4,1
1884,29,32,44.74,2,0
1885,44,5,30.32,1,0
1886,24,39,112.47,1,0
1887,3,9,83.64,4,0
1888,20,18,110.32,0,0
1889,46,21,116.96,4,0
1890,15,8,64.68,3,0
1891,25,44,35.78,3,1
1892,30,34,31.31,1,1
1893,14,10,34.52,2,0
1894,7,41,87.95,1,0
1895,17,24,14.45,2,0
1896,44,40,15.65,4,1
1897,20,24,76.9,0,0
1898,36,32,80.63,3,0
1899,9,33,83.18,4,0
1900,38,38,50.91,1,0
1901,48,44,98.65,4,0
1902,22,49,68.7,0,0
1903,2,34,21.6,2,1
1904,24,11,97.68,0,0
1905,8,31,114.84,1,0
1906,11,18,16.6,0,0
1907,13,23,53.05,3,0
1908,17,22,63.63,0,0
1909,8,43,26.11,4,1
1910,21,18,105.45,2,0
1911,18,40,41.26,3,0
1912,30,47,96.13,3,0
1913,18,41,83.81,3,0
1914,46,47,75.79,1,0
1915,47,39,31.14,1,1
1916,31,20,34.28,4,0
1917,38,13,15.21,2,0
1918,32,45,36.48,0,0
1919,11,1,48.0,4,0
1920,45,4,101.65,1,0
1921,25,24,50.3,4,0
1922,33,36,93.01,2,0
1923,38,36,58.34,4,0
1924,41,45,96.34,3,0
